brand_group,is_premium_brand,launch_year,launch_month,phone_age,launch_status_group,body_height_mm,body_width_mm,body_thickness_mm,body_weight_g,display_size_in,screen_to_body_pct,resolution_width_px,resolution_height_px,ppi_reported,resolution_total_px,aspect_ratio,ppi_calculated,ppi,display_panel,has_touchscreen,battery_capacity_mah,battery_type,is_removable_battery,fast_charging_w,battery_per_inch,battery_per_weight,storage_gb,ram_gb,has_card_slot,main_camera_count,selfie_camera_count,main_camera_max_mp,has_ois,has_ultrawide,has_telephoto,selfie_camera_max_mp,network_generation,has_5g,has_4g_or_more,has_wifi,has_bluetooth,has_gps,has_nfc,has_radio,has_usb,has_3_5mm_jack,os_family,os_version,sensor_count,has_fingerprint,has_face_id,has_accelerometer,has_gyro,has_proximity,has_compass,has_barometer,price_eur
Huawei,1,2020.0,2.0,6.0,Available,159.2,76.3,8.7,183.0,6.4,83.5,1080.0,2310.0,398.0,2494800.0,2.138888888888889,398.4375,398.0,IPS LCD,1,4200.0,Li-Po,0.0,40.0,656.25,22.950819672131146,128.0,6.0,1,4.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,1,1,1,1,Android,10.0,4.0,1,0,1,0,1,1,0,217.99
Huawei,1,2020.0,2.0,6.0,Available,246.0,,7.2,460.0,10.8,86.5,2560.0,1600.0,280.0,4096000.0,1.6,279.5253668757512,280.0,IPS LCD,1,7250.0,Li-Po,0.0,40.0,671.2962962962963,15.76086956521739,512.0,8.0,1,1.0,1.0,13.0,0,0,0,8.0,5.0,1,1,1,1,1,0,0,1,0,Android,10.0,4.0,0,0,1,1,1,1,0,550.0
Huawei,1,2020.0,2.0,6.0,Available,161.3,146.2,5.4,300.0,8.0,86.9,2200.0,2480.0,414.0,5456000.0,1.1272727272727272,414.3971524998694,414.0,OLED,1,4500.0,Li-Po,0.0,55.0,562.5,15.0,512.0,8.0,1,4.0,0.0,40.0,1,1,1,,5.0,1,1,1,1,1,1,0,1,0,Android,10.0,6.0,1,0,1,1,1,1,1,2789.9907
Huawei,1,2020.0,1.0,6.0,Available,152.9,72.7,7.4,152.9,6.15,84.2,1080.0,2312.0,415.0,2496960.0,2.140740740740741,414.92876508844904,415.0,IPS LCD,1,3340.0,Li-Po,0.0,18.0,543.0894308943089,21.84434270765206,256.0,6.0,1,3.0,1.0,48.0,0,1,0,32.0,4.0,0,1,1,1,1,1,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,237.0
Huawei,1,2020.0,2.0,6.0,Available,159.8,76.1,8.1,176.0,6.39,82.4,720.0,1560.0,269.0,1123200.0,2.1666666666666665,268.8792687939221,269.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,625.9780907668232,22.727272727272727,64.0,4.0,1,3.0,1.0,48.0,0,1,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,140.0
Huawei,1,2020.0,1.0,6.0,Available,159.2,76.3,8.7,183.0,6.4,83.5,1080.0,2310.0,398.0,2494800.0,2.138888888888889,398.4375,398.0,IPS LCD,1,4200.0,Li-Po,0.0,40.0,656.25,22.950819672131146,128.0,8.0,1,4.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,10.0,4.0,1,0,1,0,1,1,0,302.4216
Huawei,1,2020.0,1.0,6.0,Available,156.3,73.5,8.0,150.0,6.09,79.2,720.0,1560.0,282.0,1123200.0,2.1666666666666665,282.1245529709626,282.0,IPS LCD,1,3020.0,Li-Po,0.0,,495.8949096880132,20.133333333333333,64.0,3.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,1,1,1,1,Android,9.0,3.0,1,0,1,0,1,0,0,123.5
Huawei,1,2019.0,12.0,7.0,Available,163.1,77.2,8.8,206.0,6.59,84.7,1080.0,2340.0,391.0,2527200.0,2.1666666666666665,391.0785722897942,391.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,606.9802731411229,19.41747572815534,128.0,6.0,1,2.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,290.0
Huawei,1,2019.0,12.0,7.0,Available,162.6,75.7,8.6,197.0,6.57,84.7,1080.0,2400.0,401.0,2592000.0,2.2222222222222223,400.5792182550011,401.0,IPS LCD,1,4100.0,Li-Po,0.0,40.0,624.048706240487,20.81218274111675,128.0,8.0,0,3.0,2.0,40.0,1,1,1,32.0,4.0,0,1,1,1,1,1,0,1,1,Android,10.0,5.0,1,0,1,1,1,1,0,334.7907
Huawei,1,2019.0,12.0,7.0,Available,159.2,76.3,8.7,183.0,6.4,83.5,1080.0,2310.0,398.0,2494800.0,2.138888888888889,398.4375,398.0,IPS LCD,1,4200.0,Li-Po,0.0,40.0,656.25,22.950819672131146,128.0,8.0,1,4.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,10.0,5.0,1,0,1,1,1,1,0,280.0
Huawei,1,2019.0,11.0,7.0,Available,246.0,,7.2,460.0,10.8,86.5,2560.0,1600.0,280.0,4096000.0,1.6,279.5253668757512,280.0,IPS LCD,1,7250.0,Li-Po,0.0,40.0,671.2962962962963,15.76086956521739,512.0,8.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,0,1,0,Android,10.0,4.0,0,0,1,1,1,1,0,450.0
Huawei,1,2019.0,11.0,7.0,Available,163.1,77.2,8.8,206.0,6.59,84.7,1080.0,2340.0,391.0,2527200.0,2.1666666666666665,391.0785722897942,391.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,606.9802731411229,19.41747572815534,128.0,6.0,1,3.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,205.5672
Huawei,1,2019.0,10.0,7.0,Available,156.1,73.9,8.3,178.0,6.26,83.4,1080.0,2340.0,412.0,2527200.0,2.1666666666666665,411.6945353657738,412.0,IPS LCD,1,4000.0,Li-Po,0.0,20.0,638.9776357827476,22.471910112359552,128.0,6.0,1,4.0,1.0,48.0,0,1,0,32.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,200.0
Huawei,1,2019.0,10.0,7.0,Available,157.4,73.2,7.8,163.0,6.3,83.2,1080.0,2400.0,418.0,2592000.0,2.2222222222222223,417.7468990373583,418.0,OLED,1,4000.0,Li-Po,0.0,10.0,634.9206349206349,24.539877300613497,64.0,6.0,1,3.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,0,1,1,0,200.0
Huawei,1,2019.0,10.0,7.0,Available,159.8,76.1,8.1,176.0,6.39,82.4,720.0,1560.0,269.0,1123200.0,2.1666666666666665,268.8792687939221,269.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,625.9780907668232,22.727272727272727,128.0,6.0,1,2.0,1.0,48.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,3.0,0,0,1,0,1,1,0,150.0
Huawei,1,2019.0,9.0,7.0,Available,158.1,73.1,9.3,198.0,6.53,94.1,1176.0,2400.0,409.0,2822400.0,2.0408163265306123,409.2855520929662,409.0,OLED,1,4500.0,Li-Po,0.0,40.0,689.1271056661561,22.727272727272727,512.0,12.0,1,4.0,2.0,40.0,1,1,1,32.0,5.0,1,1,1,1,1,1,0,1,0,Android,10.0,8.0,1,1,1,1,1,1,1,1700.0
Huawei,1,2019.0,9.0,7.0,Available,158.1,73.1,8.8,198.0,6.53,94.1,1176.0,2400.0,409.0,2822400.0,2.0408163265306123,409.2855520929662,409.0,OLED,1,4500.0,Li-Po,0.0,40.0,689.1271056661561,22.727272727272727,512.0,8.0,1,4.0,2.0,40.0,1,1,1,32.0,5.0,1,1,1,1,1,1,0,1,0,Android,10.0,8.0,1,1,1,1,1,1,1,804.4407000000001
Huawei,1,2019.0,9.0,7.0,Available,158.1,73.1,8.8,198.0,6.53,94.1,1176.0,2400.0,409.0,2822400.0,2.0408163265306123,409.2855520929662,409.0,OLED,1,4500.0,Li-Po,0.0,40.0,689.1271056661561,22.727272727272727,256.0,8.0,1,4.0,2.0,40.0,1,1,1,32.0,4.0,0,1,1,1,1,1,0,1,0,Android,10.0,8.0,1,1,1,1,1,1,1,663.4155000000001
Huawei,1,2019.0,9.0,7.0,Available,160.8,76.1,8.4,196.0,6.62,87.9,1080.0,2340.0,389.0,2527200.0,2.1666666666666665,389.3063128987528,389.0,OLED,1,4200.0,Li-Po,0.0,40.0,634.441087613293,21.428571428571427,256.0,8.0,1,3.0,2.0,40.0,1,1,1,24.0,5.0,1,1,1,1,1,1,0,1,1,Android,10.0,8.0,1,1,1,1,1,1,1,650.0
Huawei,1,2019.0,9.0,7.0,Available,160.8,76.1,8.4,196.0,6.62,87.9,1080.0,2340.0,389.0,2527200.0,2.1666666666666665,389.3063128987528,389.0,OLED,1,4200.0,Li-Po,0.0,40.0,634.441087613293,21.428571428571427,128.0,8.0,1,3.0,2.0,40.0,1,1,1,24.0,4.0,0,1,1,1,1,1,0,1,1,Android,10.0,8.0,1,1,1,1,1,1,1,550.0
Huawei,1,2019.0,9.0,7.0,Available,,45.9,10.7,41.0,1.39,59.4,454.0,454.0,326.0,206116.0,1.0,461.90860238660804,326.0,OLED,1,455.0,Li-Ion,0.0,,327.3381294964029,11.097560975609756,4.0,,0,0.0,0.0,,0,0,0,,,0,0,0,1,1,1,0,0,0,Other,,5.0,0,0,1,1,0,1,1,170.99
Huawei,1,2019.0,7.0,7.0,Available,156.1,73.9,8.3,178.0,6.26,83.4,1080.0,2340.0,412.0,2527200.0,2.1666666666666665,411.6945353657738,412.0,IPS LCD,1,4000.0,Li-Po,0.0,20.0,638.9776357827476,22.471910112359552,256.0,8.0,1,4.0,1.0,48.0,0,1,0,32.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,290.0
Huawei,1,2019.0,9.0,7.0,Available,163.5,77.3,8.8,163.5,6.59,84.3,1080.0,2340.0,391.0,2527200.0,2.1666666666666665,391.0785722897942,391.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,606.9802731411229,24.464831804281346,128.0,8.0,1,3.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,190.0
Huawei,1,2019.0,8.0,7.0,Available,154.3,74.0,7.8,174.0,6.26,84.2,1080.0,2340.0,412.0,2527200.0,2.1666666666666665,411.6945353657738,412.0,IPS LCD,1,3750.0,Li-Po,0.0,22.5,599.0415335463259,21.551724137931036,128.0,8.0,0,4.0,1.0,48.0,0,1,0,32.0,4.0,0,1,1,1,1,1,0,1,0,Android,9.0,5.0,1,0,1,1,1,1,0,263.41
Huawei,1,2019.0,6.0,7.0,Available,,,7.2,498.0,10.8,77.4,2560.0,1600.0,280.0,4096000.0,1.6,279.5253668757512,280.0,IPS LCD,1,7500.0,Li-Po,0.0,,694.4444444444443,15.060240963855422,128.0,4.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,0,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,300.0
Huawei,1,2019.0,9.0,7.0,Available,206.4,125.2,8.2,340.0,8.4,79.2,2560.0,1600.0,359.0,4096000.0,1.6,359.38975741168014,359.0,IPS LCD,1,6100.0,Li-Po,0.0,,726.1904761904761,17.941176470588236,128.0,6.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,0,1,0,Android,9.0,4.0,0,0,1,1,1,1,0,350.0
Huawei,1,2019.0,6.0,7.0,Available,206.4,125.2,7.4,320.0,8.4,79.2,2560.0,1600.0,359.0,4096000.0,1.6,359.38975741168014,359.0,IPS LCD,1,6100.0,Li-Po,0.0,,726.1904761904761,19.0625,128.0,4.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,0,1,0,Android,9.0,4.0,0,0,1,1,1,1,0,260.0
Huawei,1,2019.0,6.0,7.0,Available,157.4,74.8,7.3,171.0,6.39,85.1,1080.0,2340.0,403.0,2527200.0,2.1666666666666665,403.31890319088325,403.0,OLED,1,3500.0,Li-Po,0.0,40.0,547.7308294209703,20.46783625730994,256.0,8.0,1,4.0,1.0,48.0,0,0,0,32.0,4.0,0,1,1,1,1,1,0,1,0,Android,9.0,6.0,1,0,1,1,1,1,0,390.0
Huawei,1,2019.0,6.0,7.0,Available,157.4,74.8,7.3,171.0,6.39,85.1,1080.0,2340.0,403.0,2527200.0,2.1666666666666665,403.31890319088325,403.0,OLED,1,3500.0,Li-Po,0.0,40.0,547.7308294209703,20.46783625730994,128.0,8.0,1,4.0,1.0,48.0,0,0,0,32.0,4.0,0,1,1,1,1,0,0,1,0,Android,9.0,6.0,1,0,1,1,1,1,0,360.0
Huawei,1,2019.0,6.0,7.0,Available,159.1,75.9,8.3,178.0,6.4,84.0,1080.0,2310.0,398.0,2494800.0,2.138888888888889,398.4375,398.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,625.0,22.471910112359552,128.0,8.0,1,4.0,1.0,24.0,0,1,0,24.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,260.0
Huawei,1,2019.0,8.0,7.0,Available,163.5,77.3,8.9,196.8,6.59,84.3,1080.0,2340.0,391.0,2527200.0,2.1666666666666665,391.0785722897942,391.0,IPS LCD,1,4000.0,Li-Po,0.0,,606.9802731411229,20.32520325203252,128.0,4.0,1,3.0,1.0,16.0,0,1,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,147.1167
Huawei,1,2019.0,6.0,7.0,Available,159.1,75.9,8.3,178.0,6.4,84.0,1080.0,2310.0,398.0,2494800.0,2.138888888888889,398.4375,398.0,IPS LCD,1,4000.0,Li-Po,0.0,18.0,625.0,22.471910112359552,128.0,4.0,1,4.0,1.0,16.0,0,1,0,16.0,4.0,0,1,1,1,1,1,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,280.0
Huawei,1,2019.0,5.0,7.0,Available,163.5,77.3,8.8,196.8,6.59,84.3,1080.0,2340.0,391.0,2527200.0,2.1666666666666665,391.0785722897942,391.0,IPS LCD,1,4000.0,Li-Po,0.0,,606.9802731411229,20.32520325203252,64.0,4.0,1,2.0,1.0,16.0,0,0,0,16.0,4.0,0,1,1,1,1,1,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,280.0
Huawei,1,2019.0,5.0,7.0,Available,174.6,85.4,8.4,233.0,7.2,87.6,1080.0,2244.0,346.0,2423520.0,2.077777777777778,345.88453436242435,346.0,OLED,1,4200.0,Li-Po,0.0,40.0,583.3333333333334,18.025751072961373,256.0,8.0,1,3.0,1.0,40.0,1,1,1,24.0,5.0,1,1,1,1,1,1,0,1,0,Android,9.0,6.0,1,0,1,1,1,1,1,710.0
Huawei,1,2019.0,4.0,7.0,Available,147.1,70.8,8.5,146.0,5.71,78.1,720.0,1520.0,295.0,1094400.0,2.111111111111111,294.55406012789683,295.0,IPS LCD,1,3020.0,Li-Ion,0.0,,528.8966725043783,20.684931506849313,32.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,1,1,1,1,Android,9.0,2.0,0,0,1,0,1,0,0,92.99
Huawei,1,2014.0,4.0,12.0,Discontinued,125.0,63.5,12.7,136.1,4.0,,,,,,,,,LCD/TFT,1,1700.0,Li-Ion,1.0,,425.0,12.49081557678178,,,1,1.0,0.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,1,Android,4.0,1.0,0,0,1,0,0,0,0,110.0
Huawei,1,2013.0,7.0,13.0,Discontinued,193.4,120.6,9.9,350.0,7.0,59.1,600.0,1024.0,170.0,614400.0,1.7066666666666668,169.54777786686512,170.0,LCD/TFT,1,4100.0,Li-Po,0.0,,585.7142857142857,11.714285714285714,8.0,1.0,1,1.0,0.0,3.15,0,0,0,,3.0,0,0,1,1,1,0,0,1,1,Android,4.1,1.0,0,0,1,0,0,0,0,150.0
Huawei,1,2010.0,6.0,16.0,Discontinued,98.4,51.3,13.6,95.0,,,,,,,,,,LCD/TFT,1,,Li-Ion,1.0,,,,,,1,1.0,0.0,1.3,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,50.0
Other,0,2020.0,4.0,6.0,Available,171.8,78.0,8.9,209.0,6.82,82.4,720.0,1640.0,263.0,1180800.0,2.2777777777777777,262.6230284720013,263.0,IPS LCD,1,6000.0,Li-Po,0.0,,879.7653958944281,28.708133971291865,64.0,4.0,1,2.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,100.0
Other,0,2020.0,5.0,6.0,Available,165.0,76.8,8.7,185.0,6.6,83.0,720.0,1600.0,266.0,1152000.0,2.2222222222222223,265.83893575104617,266.0,IPS LCD,1,5000.0,Li-Po,0.0,,757.5757575757576,27.027027027027028,64.0,4.0,1,4.0,1.0,48.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,10.0,5.0,1,0,1,1,1,1,0,110.0
Other,0,2020.0,3.0,6.0,Available,165.4,76.8,8.8,185.0,6.6,82.8,720.0,1600.0,266.0,1152000.0,2.2222222222222223,265.83893575104617,266.0,IPS LCD,1,5000.0,Li-Po,0.0,,757.5757575757576,27.027027027027028,128.0,4.0,1,4.0,1.0,16.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,10.0,5.0,1,0,1,1,1,1,0,90.0
Other,0,2019.0,11.0,7.0,Available,164.0,76.0,7.9,178.0,6.6,84.4,720.0,1600.0,266.0,1152000.0,2.2222222222222223,265.83893575104617,266.0,IPS LCD,1,4000.0,Li-Po,0.0,,606.0606060606061,22.471910112359552,64.0,4.0,1,3.0,1.0,16.0,0,0,0,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,100.0
Other,0,2019.0,9.0,7.0,Available,165.0,76.3,8.7,179.0,6.52,81.5,720.0,1600.0,269.0,1152000.0,2.2222222222222223,269.1007631835743,269.0,IPS LCD,1,5000.0,Li-Po,0.0,,766.8711656441718,27.932960893854748,64.0,4.0,1,3.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,175.383
Other,0,2019.0,4.0,7.0,Available,157.0,76.0,7.8,148.0,6.21,80.7,720.0,1520.0,271.0,1094400.0,2.111111111111111,270.8379522271,271.0,IPS LCD,1,3500.0,Li-Po,0.0,,563.6070853462157,23.64864864864865,32.0,3.0,1,3.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,77.0
Other,0,2019.0,3.0,7.0,Available,155.0,74.8,8.0,165.0,6.2,82.8,720.0,1520.0,271.0,1094400.0,2.111111111111111,271.27478763391787,271.0,IPS LCD,1,4000.0,Li-Po,0.0,,645.1612903225806,24.242424242424242,64.0,6.0,1,2.0,2.0,13.0,0,0,0,13.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,130.0
Other,0,2020.0,1.0,6.0,Available,145.6,70.9,9.0,150.0,5.71,78.8,720.0,1520.0,295.0,1094400.0,2.111111111111111,294.55406012789683,295.0,IPS LCD,1,3200.0,Li-Po,0.0,,560.4203152364273,21.333333333333332,32.0,2.0,1,2.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,3.0,1,0,1,0,1,0,0,80.0
Other,0,2016.0,3.0,10.0,Available,142.5,72.5,10.5,,5.0,66.7,480.0,854.0,196.0,409920.0,1.7791666666666666,195.93019164998537,196.0,LCD/TFT,1,3000.0,Li-Po,0.0,,600.0,,8.0,0.5,1,1.0,1.0,5.0,0,0,0,0.3,3.0,0,0,1,1,1,0,0,1,1,Android,5.1,0.0,0,0,0,0,0,0,0,60.0
Lenovo,0,2020.0,1.0,6.0,Available,,,,,10.1,,1200.0,1920.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,7000.0,Li-Po,0.0,,693.0693069306931,13.461538461538462,32.0,3.0,1,1.0,1.0,8.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,1.0,0,0,1,0,0,0,0,180.0
Lenovo,0,2019.0,10.0,7.0,Available,,,,,10.1,73.6,1200.0,1920.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,7000.0,Li-Po,0.0,,693.0693069306931,12.068965517241379,64.0,4.0,1,1.0,1.0,8.0,0,0,0,5.0,,0,0,1,1,0,0,0,1,1,Android,9.0,1.0,0,0,1,0,0,0,0,320.0
Lenovo,0,2019.0,9.0,7.0,Available,156.6,74.3,7.9,164.0,6.3,83.7,1080.0,2340.0,409.0,2527200.0,2.1666666666666665,409.08060180789585,409.0,IPS LCD,1,4050.0,Li-Po,0.0,18.0,642.8571428571429,24.695121951219512,128.0,6.0,1,3.0,1.0,16.0,0,0,1,16.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,144.7638
Lenovo,0,2019.0,9.0,7.0,Available,154.7,72.9,9.2,172.0,6.09,80.7,720.0,1560.0,282.0,1123200.0,2.1666666666666665,282.1245529709626,282.0,IPS LCD,1,4000.0,Li-Po,0.0,10.0,656.8144499178982,23.25581395348837,32.0,3.0,1,2.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,3.0,1,0,1,0,1,0,0,100.0
Lenovo,0,2019.0,9.0,7.0,Available,198.2,122.6,8.2,305.0,8.0,76.4,1200.0,1920.0,283.0,2304000.0,1.6,283.0194339616981,283.0,IPS LCD,1,5100.0,Li-Po,0.0,,637.5,16.721311475409838,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,2.0,0,0,1,0,1,0,0,160.0
Lenovo,0,2019.0,9.0,7.0,Available,199.1,121.8,8.2,305.0,8.0,76.5,800.0,1280.0,189.0,1024000.0,1.6,188.67962264113208,189.0,IPS LCD,1,5000.0,Li-Po,0.0,,625.0,16.39344262295082,32.0,3.0,1,1.0,1.0,5.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,2.0,0,0,1,0,1,0,0,140.0
Lenovo,0,2019.0,9.0,7.0,Available,176.3,102.9,8.3,236.0,7.0,76.0,600.0,1024.0,170.0,614400.0,1.7066666666666668,169.54777786686512,170.0,IPS LCD,1,3590.0,Li-Po,0.0,,512.8571428571429,15.211864406779661,32.0,2.0,1,1.0,1.0,2.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,1.0,0,0,1,0,0,0,0,100.0
Lenovo,0,2019.0,7.0,7.0,Available,157.0,74.5,8.0,159.0,6.39,85.7,1080.0,2340.0,403.0,2527200.0,2.1666666666666665,403.31890319088325,403.0,AMOLED,1,4000.0,Li-Po,0.0,15.0,625.9780907668232,25.157232704402517,128.0,8.0,1,3.0,1.0,24.0,0,0,1,16.0,4.0,0,1,1,1,1,0,0,1,1,Android,9.0,5.0,1,0,1,0,1,1,0,250.0
Lenovo,0,2019.0,6.0,7.0,Available,157.5,74.6,8.7,185.0,6.39,85.3,1080.0,2340.0,403.0,2527200.0,2.1666666666666665,403.31890319088325,403.0,AMOLED,1,4000.0,Li-Po,0.0,18.0,625.9780907668232,21.62162162162162,512.0,12.0,1,4.0,1.0,48.0,1,1,1,32.0,5.0,1,1,1,1,1,1,0,1,1,Android,9.0,6.0,1,0,1,1,1,1,0,400.0
Lenovo,0,2019.0,5.0,7.0,Available,156.6,74.3,7.9,164.0,6.3,83.7,1080.0,2340.0,409.0,2527200.0,2.1666666666666665,409.08060180789585,409.0,IPS LCD,1,4050.0,Li-Po,0.0,15.0,642.8571428571429,24.695121951219512,128.0,6.0,1,3.0,1.0,16.0,0,0,1,16.0,4.0,0,1,1,1,1,1,1,1,1,Android,9.0,4.0,1,0,1,0,1,1,0,160.0
Lenovo,0,2019.0,4.0,7.0,Available,157.5,74.6,8.7,185.0,6.39,85.3,1080.0,2340.0,403.0,2527200.0,2.1666666666666665,403.31890319088325,403.0,AMOLED,1,4000.0,Li-Po,0.0,18.0,625.9780907668232,21.62162162162162,512.0,12.0,1,4.0,1.0,48.0,1,1,1,32.0,4.0,0,1,1,1,1,0,1,1,1,Android,9.0,6.0,1,0,1,1,1,1,0,526.08
Lenovo,0,2016.0,,10.0,Available,,,9.5,,10.1,63.2,800.0,1280.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,8400.0,Li-Ion,0.0,,831.6831683168317,12.82442748091603,16.0,2.0,1,1.0,1.0,8.0,0,0,0,,4.0,0,1,1,1,1,0,0,1,1,Android,6.0,1.0,0,0,1,0,0,0,0,180.0
LG,0,2020.0,5.0,6.0,Available,164.5,77.5,8.3,,6.53,82.1,1080.0,2340.0,395.0,2527200.0,2.1666666666666665,394.6719435512624,395.0,IPS LCD,1,4000.0,Li-Po,0.0,,612.5574272588055,,64.0,4.0,1,4.0,1.0,48.0,0,1,0,16.0,4.0,0,1,1,1,1,1,0,1,1,Android,9.0,5.0,1,0,1,1,1,1,0,270.0
LG,0,2020.0,5.0,6.0,Available,171.2,77.7,8.6,219.0,6.8,82.5,1080.0,2460.0,395.0,2656800.0,2.2777777777777777,395.09317371596666,395.0,IPS LCD,1,4000.0,Li-Po,0.0,,588.2352941176471,18.264840182648403,64.0,3.0,1,4.0,1.0,13.0,0,1,0,13.0,4.0,0,1,1,1,1,0,0,1,1,Android,10.0,3.0,1,0,1,0,1,0,0,200.0
LG,0,2020.0,5.0,6.0,Available,167.2,74.1,7.9,180.0,6.8,88.6,1080.0,2460.0,395.0,2656800.0,2.2777777777777777,395.09317371596666,395.0,OLED,1,4300.0,Li-Po,0.0,25.0,632.3529411764706,23.88888888888889,128.0,8.0,1,3.0,1.0,48.0,0,1,0,16.0,5.0,1,1,1,1,1,1,0,1,1,Android,10.0,7.0,1,0,1,1,1,1,1,716.0814
LG,0,2020.0,4.0,6.0,Available,107.9,55.0,18.0,127.0,2.8,40.9,240.0,320.0,143.0,76800.0,1.3333333333333333,142.85714285714286,143.0,IPS LCD,1,1470.0,Li-Ion,1.0,,525.0,11.5748031496063,8.0,1.0,1,1.0,0.0,2.0,0,0,0,,4.0,0,1,1,1,1,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,150.0
LG,0,2020.0,2.0,6.0,Available,169.3,77.6,8.9,218.0,6.8,83.6,1080.0,2460.0,395.0,2656800.0,2.2777777777777777,395.09317371596666,395.0,OLED,1,5000.0,Li-Po,0.0,,735.2941176470589,22.93577981651376,128.0,8.0,1,3.0,1.0,64.0,1,1,0,10.0,5.0,1,1,1,1,1,1,1,1,1,Android,10.0,7.0,1,0,1,1,1,1,1,870.0
LG,0,2020.0,2.0,6.0,Available,169.3,77.6,8.9,213.0,6.8,83.6,1080.0,2460.0,395.0,2656800.0,2.2777777777777777,395.09317371596666,395.0,OLED,1,5000.0,Li-Po,0.0,,735.2941176470589,23.474178403755868,128.0,8.0,1,3.0,1.0,64.0,1,1,0,10.0,5.0,1,1,1,1,1,1,1,1,1,Android,10.0,7.0,1,0,1,1,1,1,1,700.0
